,SoSciCondition,participantID,condition,Text_SoSci,color,sentence_x,answer,Text_x,Position,sentence_y,confidence,sentence_x,reading_time,sentence_y,truthvalue,Text_y,read,correctAnswer
11313,3,36761,control,4,5,T406_32,1,4,32,T407_32,3.0,T408_32a,3774.0,TC04x32,false,TC04,1,1
11314,2,3292,high,4,4,T406_32,1,4,32,T407_32,6.0,T408_32a,2003.0,TC04x32,true,TC04,1,1
11315,1,89598,low,4,2,T406_32,1,4,32,T407_32,3.0,T408_32a,1146.0,TC04x32,false,TC04,1,1
11316,1,554,low,4,1,T406_32,1,4,32,T407_32,6.0,T408_32a,10075.0,TC04x32,true,TC04,1,1
11317,2,80530,high,4,4,T406_32,0,4,32,T407_32,2.0,T408_32a,6665.0,TC04x32,true,TC04,1,0
11318,3,60207,control,4,5,T406_32,1,4,32,T407_32,6.0,T408_32a,3026.0,TC04x32,true,TC04,1,1
11319,1,82819,low,4,1,T406_32,0,4,32,T407_32,6.0,T408_32a,3989.0,TC04x32,true,TC04,1,0
11320,2,16092,high,4,4,T406_32,1,4,32,T407_32,6.0,T408_32a,2021.0,TC04x32,true,TC04,1,1
11321,1,32121,low,4,1,T406_32,1,4,32,T407_32,6.0,T408_32a,3064.0,TC04x32,true,TC04,1,1
11322,1,43986,low,4,1,T406_32,1,4,32,T407_32,6.0,T408_32a,3272.0,TC04x32,true,TC04,1,1
11323,3,18059,control,4,6,T406_32,1,4,32,T407_32,6.0,T408_32a,4331.0,TC04x32,true,TC04,1,1
11324,1,89047,low,4,1,T406_32,0,4,32,T407_32,6.0,T408_32a,1742.0,TC04x32,true,TC04,1,0
11325,3,75365,control,4,5,T406_32,1,4,32,T407_32,5.0,T408_32a,2782.0,TC04x32,true,TC04,1,1
11326,2,13288,high,4,3,T406_32,1,4,32,T407_32,6.0,T408_32a,2538.0,TC04x32,true,TC04,1,1
11327,2,71557,high,4,4,T406_32,1,4,32,T407_32,4.0,T408_32a,1098.0,TC04x32,true,TC04,1,1
11328,2,46129,high,4,4,T406_32,0,4,32,T407_32,3.0,T408_32a,2890.0,TC04x32,true,TC04,1,0
11329,1,60256,low,4,1,T406_32,0,4,32,T407_32,2.0,T408_32a,1126.0,TC04x32,true,TC04,1,0
11330,3,33261,control,4,7,T406_32,1,4,32,T407_32,6.0,T408_32a,1943.0,TC04x32,true,TC04,1,1
11331,1,9167,low,4,2,T406_32,1,4,32,T407_32,2.0,T408_32a,4511.0,TC04x32,true,TC04,1,1
11332,3,87410,control,4,5,T406_32,0,4,32,T407_32,4.0,T408_32a,1321.0,TC04x32,true,TC04,1,0
11333,1,14130,low,4,1,T406_32,0,4,32,T407_32,2.0,T408_32a,1260.0,TC04x32,false,TC04,1,0
11334,3,5734,control,4,6,T406_32,1,4,32,T407_32,6.0,T408_32a,1966.0,TC04x32,true,TC04,1,1
11335,2,2996,high,4,3,T406_32,1,4,32,T407_32,6.0,T408_32a,1768.0,TC04x32,true,TC04,1,1
11336,3,94855,control,4,7,T406_32,1,4,32,T407_32,6.0,T408_32a,5215.0,TC04x32,true,TC04,1,1
11337,1,90223,low,4,1,T406_32,0,4,32,T407_32,5.0,T408_32a,632.0,TC04x32,false,TC04,1,0
11338,2,51291,high,4,3,T406_32,0,4,32,T407_32,6.0,T408_32a,1449.0,TC04x32,false,TC04,1,0
11339,1,75106,low,4,2,T406_33,0,4,33,T407_33,6.0,T408_33a,1539.0,TC04x33,false,TC04,1,0
11340,2,74932,high,4,3,T406_33,1,4,33,T407_33,3.0,T408_33a,1536.0,TC04x33,true,TC04,1,1
11341,3,5478,control,4,5,T406_33,1,4,33,T407_33,6.0,T408_33a,1376.0,TC04x33,true,TC04,1,1
11342,1,63932,low,4,1,T406_33,1,4,33,T407_33,6.0,T408_33a,1659.0,TC04x33,true,TC04,1,1
11343,3,82698,control,4,7,T406_33,1,4,33,T407_33,2.0,T408_33a,5713.0,TC04x33,true,TC04,1,1
11344,1,52521,low,4,1,T406_33,0,4,33,T407_33,2.0,T408_33a,1240.0,TC04x33,true,TC04,1,0
11345,2,70244,high,4,4,T406_33,1,4,33,T407_33,6.0,T408_33a,1360.0,TC04x33,true,TC04,1,1
11346,3,49386,control,4,6,T406_33,1,4,33,T407_33,5.0,T408_33a,523.0,TC04x33,true,TC04,1,1
11347,2,13903,high,4,4,T406_33,1,4,33,T407_33,6.0,T408_33a,1333.0,TC04x33,false,TC04,1,1
11348,2,87419,high,4,3,T406_33,0,4,33,T407_33,6.0,T408_33a,1829.0,TC04x33,false,TC04,1,0
11349,1,9930,low,4,2,T406_33,1,4,33,T407_33,6.0,T408_33a,1174.0,TC04x33,true,TC04,1,1
11350,3,67916,control,4,6,T406_33,0,4,33,T407_33,4.0,T408_33a,2880.0,TC04x33,true,TC04,1,0
11351,3,93464,control,4,7,T406_33,1,4,33,T407_33,6.0,T408_33a,1265.0,TC04x33,true,TC04,1,1
11352,2,57255,high,4,3,T406_33,1,4,33,T407_33,6.0,T408_33a,1600.0,TC04x33,true,TC04,1,1
11353,1,44936,low,4,1,T406_33,1,4,33,T407_33,5.0,T408_33a,1368.0,TC04x33,false,TC04,1,1
11354,3,85008,control,4,6,T406_33,1,4,33,T407_33,6.0,T408_33a,3243.0,TC04x33,true,TC04,1,1
11355,2,84340,high,4,4,T406_33,1,4,33,T407_33,5.0,T408_33a,908.0,TC04x33,false,TC04,1,1
11356,3,36761,control,4,5,T406_33,1,4,33,T407_33,6.0,T408_33a,819.0,TC04x33,true,TC04,1,1
11357,2,3292,high,4,4,T406_33,1,4,33,T407_33,6.0,T408_33a,1081.0,TC04x33,true,TC04,1,1
11358,1,89598,low,4,2,T406_33,1,4,33,T407_33,3.0,T408_33a,704.0,TC04x33,true,TC04,1,1
11359,1,554,low,4,1,T406_33,1,4,33,T407_33,6.0,T408_33a,3301.0,TC04x33,true,TC04,1,1
11360,2,80530,high,4,4,T406_33,1,4,33,T407_33,3.0,T408_33a,4984.0,TC04x33,true,TC04,1,1
11361,3,60207,control,4,5,T406_33,1,4,33,T407_33,6.0,T408_33a,1285.0,TC04x33,true,TC04,1,1
11362,1,82819,low,4,1,T406_33,0,4,33,T407_33,6.0,T408_33a,1115.0,TC04x33,true,TC04,1,0
11363,2,16092,high,4,4,T406_33,1,4,33,T407_33,6.0,T408_33a,1532.0,TC04x33,true,TC04,1,1
11364,1,32121,low,4,1,T406_33,1,4,33,T407_33,5.0,T408_33a,2527.0,TC04x33,false,TC04,1,1
11365,1,43986,low,4,1,T406_33,1,4,33,T407_33,6.0,T408_33a,1088.0,TC04x33,true,TC04,1,1
11366,3,18059,control,4,6,T406_33,1,4,33,T407_33,6.0,T408_33a,1014.0,TC04x33,false,TC04,1,1
11367,1,89047,low,4,1,T406_33,0,4,33,T407_33,5.0,T408_33a,2009.0,TC04x33,true,TC04,1,0
11368,3,75365,control,4,5,T406_33,1,4,33,T407_33,5.0,T408_33a,4171.0,TC04x33,true,TC04,1,1
11369,2,13288,high,4,3,T406_33,1,4,33,T407_33,5.0,T408_33a,2067.0,TC04x33,true,TC04,1,1
11370,2,71557,high,4,4,T406_33,1,4,33,T407_33,6.0,T408_33a,870.0,TC04x33,false,TC04,1,1
11371,2,46129,high,4,4,T406_33,0,4,33,T407_33,4.0,T408_33a,2008.0,TC04x33,true,TC04,1,0
11372,1,60256,low,4,1,T406_33,0,4,33,T407_33,2.0,T408_33a,962.0,TC04x33,true,TC04,1,0
11373,3,33261,control,4,7,T406_33,1,4,33,T407_33,6.0,T408_33a,907.0,TC04x33,true,TC04,1,1
11374,1,9167,low,4,2,T406_33,1,4,33,T407_33,1.0,T408_33a,2431.0,TC04x33,true,TC04,1,1
11375,3,87410,control,4,5,T406_33,1,4,33,T407_33,5.0,T408_33a,880.0,TC04x33,true,TC04,1,1
11376,1,14130,low,4,1,T406_33,1,4,33,T407_33,5.0,T408_33a,1800.0,TC04x33,true,TC04,1,1
11377,3,5734,control,4,6,T406_33,1,4,33,T407_33,5.0,T408_33a,694.0,TC04x33,true,TC04,1,1
11378,2,2996,high,4,3,T406_33,1,4,33,T407_33,6.0,T408_33a,1711.0,TC04x33,true,TC04,1,1
11379,3,94855,control,4,7,T406_33,1,4,33,T407_33,6.0,T408_33a,6394.0,TC04x33,true,TC04,1,1
11380,1,90223,low,4,1,T406_33,0,4,33,T407_33,5.0,T408_33a,464.0,TC04x33,false,TC04,1,0
11381,2,51291,high,4,3,T406_33,1,4,33,T407_33,3.0,T408_33a,2415.0,TC04x33,true,TC04,1,1
11382,1,75106,low,4,2,T406_34,0,4,34,T407_34,2.0,T408_34a,2264.0,TC04x34,true,TC04,1,0
11383,2,74932,high,4,3,T406_34,1,4,34,T407_34,3.0,T408_34a,1871.0,TC04x34,true,TC04,1,1
11384,3,5478,control,4,5,T406_34,1,4,34,T407_34,6.0,T408_34a,1702.0,TC04x34,true,TC04,1,1
11385,1,63932,low,4,1,T406_34,1,4,34,T407_34,3.0,T408_34a,1313.0,TC04x34,true,TC04,1,1
11386,3,82698,control,4,7,T406_34,1,4,34,T407_34,4.0,T408_34a,1796.0,TC04x34,true,TC04,1,1
11387,1,52521,low,4,1,T406_34,1,4,34,T407_34,4.0,T408_34a,2638.0,TC04x34,false,TC04,1,1
11388,2,70244,high,4,4,T406_34,1,4,34,T407_34,2.0,T408_34a,2280.0,TC04x34,false,TC04,1,1
11389,3,49386,control,4,6,T406_34,1,4,34,T407_34,4.0,T408_34a,358.0,TC04x34,true,TC04,1,1
11390,2,13903,high,4,4,T406_34,1,4,34,T407_34,1.0,T408_34a,2604.0,TC04x34,true,TC04,1,1
11391,2,87419,high,4,3,T406_34,0,4,34,T407_34,1.0,T408_34a,2050.0,TC04x34,false,TC04,1,0
11392,1,9930,low,4,2,T406_34,1,4,34,T407_34,6.0,T408_34a,1209.0,TC04x34,false,TC04,1,1
11393,3,67916,control,4,6,T406_34,1,4,34,T407_34,5.0,T408_34a,3168.0,TC04x34,true,TC04,1,1
11394,3,93464,control,4,7,T406_34,1,4,34,T407_34,2.0,T408_34a,2103.0,TC04x34,true,TC04,1,1
11395,2,57255,high,4,3,T406_34,1,4,34,T407_34,2.0,T408_34a,1281.0,TC04x34,true,TC04,1,1
11396,1,44936,low,4,1,T406_34,1,4,34,T407_34,2.0,T408_34a,1698.0,TC04x34,false,TC04,1,1
11397,3,85008,control,4,6,T406_34,0,4,34,T407_34,6.0,T408_34a,5589.0,TC04x34,false,TC04,1,0
11398,2,84340,high,4,4,T406_34,1,4,34,T407_34,4.0,T408_34a,2032.0,TC04x34,true,TC04,1,1
11399,3,36761,control,4,5,T406_34,0,4,34,T407_34,2.0,T408_34a,2711.0,TC04x34,false,TC04,1,0
11400,2,3292,high,4,4,T406_34,1,4,34,T407_34,4.0,T408_34a,2044.0,TC04x34,true,TC04,1,1
11401,1,89598,low,4,2,T406_34,1,4,34,T407_34,1.0,T408_34a,18305.0,TC04x34,false,TC04,1,1
11402,1,554,low,4,1,T406_34,1,4,34,T407_34,3.0,T408_34a,6416.0,TC04x34,true,TC04,1,1
11403,2,80530,high,4,4,T406_34,1,4,34,T407_34,5.0,T408_34a,952.0,TC04x34,false,TC04,1,1
11404,3,60207,control,4,5,T406_34,1,4,34,T407_34,6.0,T408_34a,2777.0,TC04x34,true,TC04,1,1
11405,1,82819,low,4,1,T406_34,1,4,34,T407_34,2.0,T408_34a,1255.0,TC04x34,false,TC04,1,1
11406,2,16092,high,4,4,T406_34,0,4,34,T407_34,3.0,T408_34a,2103.0,TC04x34,true,TC04,1,0
11407,1,32121,low,4,1,T406_34,0,4,34,T407_34,6.0,T408_34a,2960.0,TC04x34,true,TC04,1,0
11408,1,43986,low,4,1,T406_34,0,4,34,T407_34,2.0,T408_34a,1096.0,TC04x34,true,TC04,1,0
11409,3,18059,control,4,6,T406_34,0,4,34,T407_34,1.0,T408_34a,1549.0,TC04x34,false,TC04,1,0
11410,1,89047,low,4,1,T406_34,1,4,34,T407_34,1.0,T408_34a,1851.0,TC04x34,true,TC04,1,1
11411,3,75365,control,4,5,T406_34,1,4,34,T407_34,3.0,T408_34a,2582.0,TC04x34,false,TC04,1,1
11412,2,13288,high,4,3,T406_34,0,4,34,T407_34,3.0,T408_34a,2228.0,TC04x34,false,TC04,1,0
11413,2,71557,high,4,4,T406_34,1,4,34,T407_34,4.0,T408_34a,812.0,TC04x34,true,TC04,1,1
11414,2,46129,high,4,4,T406_34,0,4,34,T407_34,1.0,T408_34a,2016.0,TC04x34,false,TC04,1,0
11415,1,60256,low,4,1,T406_34,0,4,34,T407_34,2.0,T408_34a,1613.0,TC04x34,true,TC04,1,0
11416,3,33261,control,4,7,T406_34,1,4,34,T407_34,2.0,T408_34a,1723.0,TC04x34,true,TC04,1,1
11417,1,9167,low,4,2,T406_34,1,4,34,T407_34,1.0,T408_34a,2570.0,TC04x34,false,TC04,1,1
11418,3,87410,control,4,5,T406_34,0,4,34,T407_34,2.0,T408_34a,731.0,TC04x34,false,TC04,1,0
11419,1,14130,low,4,1,T406_34,1,4,34,T407_34,4.0,T408_34a,1271.0,TC04x34,true,TC04,1,1
11420,3,5734,control,4,6,T406_34,0,4,34,T407_34,2.0,T408_34a,1340.0,TC04x34,false,TC04,1,0
11421,2,2996,high,4,3,T406_34,1,4,34,T407_34,3.0,T408_34a,1937.0,TC04x34,true,TC04,1,1
11422,3,94855,control,4,7,T406_34,0,4,34,T407_34,5.0,T408_34a,3648.0,TC04x34,false,TC04,1,0
11423,1,90223,low,4,1,T406_34,0,4,34,T407_34,1.0,T408_34a,8730.0,TC04x34,true,TC04,1,0
11424,2,51291,high,4,3,T406_34,1,4,34,T407_34,6.0,T408_34a,2232.0,TC04x34,true,TC04,1,1
11425,1,75106,low,4,2,T406_35,0,4,35,T407_35,6.0,T408_35a,6057.0,TC04x35,true,TC04,1,0
11426,2,74932,high,4,3,T406_35,1,4,35,T407_35,4.0,T408_35a,1968.0,TC04x35,false,TC04,1,1
11427,3,5478,control,4,5,T406_35,0,4,35,T407_35,5.0,T408_35a,1622.0,TC04x35,false,TC04,1,0
11428,1,63932,low,4,1,T406_35,1,4,35,T407_35,6.0,T408_35a,1768.0,TC04x35,true,TC04,1,1
11429,3,82698,control,4,7,T406_35,0,4,35,T407_35,1.0,T408_35a,2279.0,TC04x35,true,TC04,1,0
11430,1,52521,low,4,1,T406_35,1,4,35,T407_35,1.0,T408_35a,1311.0,TC04x35,true,TC04,1,1
11431,2,70244,high,4,4,T406_35,1,4,35,T407_35,2.0,T408_35a,1464.0,TC04x35,true,TC04,1,1
11432,3,49386,control,4,6,T406_35,1,4,35,T407_35,4.0,T408_35a,458.0,TC04x35,false,TC04,1,1
11433,2,13903,high,4,4,T406_35,0,4,35,T407_35,1.0,T408_35a,1169.0,TC04x35,true,TC04,1,0
11434,2,87419,high,4,3,T406_35,1,4,35,T407_35,3.0,T408_35a,1760.0,TC04x35,true,TC04,1,1
11435,1,9930,low,4,2,T406_35,1,4,35,T407_35,6.0,T408_35a,1147.0,TC04x35,true,TC04,1,1
11436,3,67916,control,4,6,T406_35,0,4,35,T407_35,2.0,T408_35a,3730.0,TC04x35,true,TC04,1,0
11437,3,93464,control,4,7,T406_35,0,4,35,T407_35,2.0,T408_35a,1642.0,TC04x35,false,TC04,1,0
11438,2,57255,high,4,3,T406_35,1,4,35,T407_35,6.0,T408_35a,1246.0,TC04x35,true,TC04,1,1
11439,1,44936,low,4,1,T406_35,0,4,35,T407_35,4.0,T408_35a,816.0,TC04x35,true,TC04,1,0
11440,3,85008,control,4,6,T406_35,0,4,35,T407_35,6.0,T408_35a,2924.0,TC04x35,true,TC04,1,0
11441,2,84340,high,4,4,T406_35,0,4,35,T407_35,1.0,T408_35a,1447.0,TC04x35,true,TC04,1,0
11442,3,36761,control,4,5,T406_35,0,4,35,T407_35,1.0,T408_35a,2037.0,TC04x35,true,TC04,1,0
11443,2,3292,high,4,4,T406_35,0,4,35,T407_35,2.0,T408_35a,936.0,TC04x35,true,TC04,1,0
11444,1,89598,low,4,2,T406_35,0,4,35,T407_35,2.0,T408_35a,1023.0,TC04x35,true,TC04,1,0
11445,1,554,low,4,1,T406_35,1,4,35,T407_35,6.0,T408_35a,8596.0,TC04x35,true,TC04,1,1
11446,2,80530,high,4,4,T406_35,1,4,35,T407_35,5.0,T408_35a,3437.0,TC04x35,true,TC04,1,1
11447,3,60207,control,4,5,T406_35,1,4,35,T407_35,3.0,T408_35a,1583.0,TC04x35,true,TC04,1,1
11448,1,82819,low,4,1,T406_35,1,4,35,T407_35,3.0,T408_35a,2008.0,TC04x35,false,TC04,1,1
11449,2,16092,high,4,4,T406_35,1,4,35,T407_35,4.0,T408_35a,2406.0,TC04x35,true,TC04,1,1
11450,1,32121,low,4,1,T406_35,0,4,35,T407_35,5.0,T408_35a,9249.0,TC04x35,true,TC04,1,0
11451,1,43986,low,4,1,T406_35,0,4,35,T407_35,3.0,T408_35a,2200.0,TC04x35,true,TC04,1,0
11452,3,18059,control,4,6,T406_35,1,4,35,T407_35,1.0,T408_35a,1558.0,TC04x35,true,TC04,1,1
11453,1,89047,low,4,1,T406_35,1,4,35,T407_35,3.0,T408_35a,1799.0,TC04x35,true,TC04,1,1
11454,3,75365,control,4,5,T406_35,1,4,35,T407_35,4.0,T408_35a,1936.0,TC04x35,false,TC04,1,1
11455,2,13288,high,4,3,T406_35,0,4,35,T407_35,6.0,T408_35a,2120.0,TC04x35,true,TC04,1,0
11456,2,71557,high,4,4,T406_35,1,4,35,T407_35,4.0,T408_35a,1024.0,TC04x35,false,TC04,1,1
11457,2,46129,high,4,4,T406_35,1,4,35,T407_35,3.0,T408_35a,1741.0,TC04x35,true,TC04,1,1
11458,1,60256,low,4,1,T406_35,0,4,35,T407_35,1.0,T408_35a,984.0,TC04x35,true,TC04,1,0
11459,3,33261,control,4,7,T406_35,1,4,35,T407_35,3.0,T408_35a,4631.0,TC04x35,true,TC04,1,1
11460,1,9167,low,4,2,T406_35,1,4,35,T407_35,1.0,T408_35a,2954.0,TC04x35,true,TC04,1,1
11461,3,87410,control,4,5,T406_35,1,4,35,T407_35,3.0,T408_35a,692.0,TC04x35,false,TC04,1,1
11462,1,14130,low,4,1,T406_35,1,4,35,T407_35,4.0,T408_35a,1485.0,TC04x35,true,TC04,1,1
11463,3,5734,control,4,6,T406_35,1,4,35,T407_35,5.0,T408_35a,673.0,TC04x35,true,TC04,1,1
11464,2,2996,high,4,3,T406_35,1,4,35,T407_35,2.0,T408_35a,1903.0,TC04x35,true,TC04,1,1
11465,3,94855,control,4,7,T406_35,1,4,35,T407_35,5.0,T408_35a,3934.0,TC04x35,true,TC04,1,1
11466,1,90223,low,4,1,T406_35,1,4,35,T407_35,5.0,T408_35a,4046.0,TC04x35,true,TC04,1,1
11467,2,51291,high,4,3,T406_35,0,4,35,T407_35,3.0,T408_35a,1304.0,TC04x35,false,TC04,1,0
11468,1,75106,low,4,2,T406_36,1,4,36,T407_36,6.0,T408_36a,5976.0,TC04x36,true,TC04,1,1
11469,2,74932,high,4,3,T406_36,1,4,36,T407_36,4.0,T408_36a,1567.0,TC04x36,true,TC04,1,1
11470,3,5478,control,4,5,T406_36,1,4,36,T407_36,6.0,T408_36a,877.0,TC04x36,true,TC04,1,1
11471,1,63932,low,4,1,T406_36,1,4,36,T407_36,5.0,T408_36a,1068.0,TC04x36,true,TC04,1,1
11472,3,82698,control,4,7,T406_36,1,4,36,T407_36,1.0,T408_36a,3438.0,TC04x36,true,TC04,1,1
11473,1,52521,low,4,1,T406_36,1,4,36,T407_36,3.0,T408_36a,962.0,TC04x36,true,TC04,1,1
11474,2,70244,high,4,4,T406_36,1,4,36,T407_36,5.0,T408_36a,1200.0,TC04x36,false,TC04,1,1
11475,3,49386,control,4,6,T406_36,0,4,36,T407_36,5.0,T408_36a,351.0,TC04x36,true,TC04,1,0
11476,2,13903,high,4,4,T406_36,0,4,36,T407_36,1.0,T408_36a,2247.0,TC04x36,true,TC04,1,0
11477,2,87419,high,4,3,T406_36,1,4,36,T407_36,6.0,T408_36a,1720.0,TC04x36,true,TC04,1,1
11478,1,9930,low,4,2,T406_36,1,4,36,T407_36,6.0,T408_36a,1097.0,TC04x36,false,TC04,1,1
11479,3,67916,control,4,6,T406_36,1,4,36,T407_36,3.0,T408_36a,2726.0,TC04x36,false,TC04,1,1
11480,3,93464,control,4,7,T406_36,0,4,36,T407_36,2.0,T408_36a,1751.0,TC04x36,true,TC04,1,0
11481,2,57255,high,4,3,T406_36,0,4,36,T407_36,1.0,T408_36a,1761.0,TC04x36,true,TC04,1,0
11482,1,44936,low,4,1,T406_36,1,4,36,T407_36,2.0,T408_36a,924.0,TC04x36,true,TC04,1,1
11483,3,85008,control,4,6,T406_36,1,4,36,T407_36,5.0,T408_36a,1694.0,TC04x36,true,TC04,1,1
11484,2,84340,high,4,4,T406_36,1,4,36,T407_36,4.0,T408_36a,1007.0,TC04x36,true,TC04,1,1
11485,3,36761,control,4,5,T406_36,1,4,36,T407_36,3.0,T408_36a,2588.0,TC04x36,false,TC04,1,1
11486,2,3292,high,4,4,T406_36,1,4,36,T407_36,5.0,T408_36a,1107.0,TC04x36,true,TC04,1,1
11487,1,89598,low,4,2,T406_36,0,4,36,T407_36,1.0,T408_36a,807.0,TC04x36,false,TC04,1,0
11488,1,554,low,4,1,T406_36,1,4,36,T407_36,6.0,T408_36a,5272.0,TC04x36,true,TC04,1,1
11489,2,80530,high,4,4,T406_36,1,4,36,T407_36,6.0,T408_36a,2898.0,TC04x36,true,TC04,1,1
11490,3,60207,control,4,5,T406_36,1,4,36,T407_36,1.0,T408_36a,1241.0,TC04x36,false,TC04,1,1
11491,1,82819,low,4,1,T406_36,0,4,36,T407_36,2.0,T408_36a,1013.0,TC04x36,false,TC04,1,0
11492,2,16092,high,4,4,T406_36,1,4,36,T407_36,5.0,T408_36a,1134.0,TC04x36,true,TC04,1,1
11493,1,32121,low,4,1,T406_36,1,4,36,T407_36,3.0,T408_36a,2543.0,TC04x36,true,TC04,1,1
11494,1,43986,low,4,1,T406_36,1,4,36,T407_36,5.0,T408_36a,800.0,TC04x36,true,TC04,1,1
11495,3,18059,control,4,6,T406_36,1,4,36,T407_36,6.0,T408_36a,2576.0,TC04x36,true,TC04,1,1
11496,1,89047,low,4,1,T406_36,1,4,36,T407_36,6.0,T408_36a,1526.0,TC04x36,true,TC04,1,1
11497,3,75365,control,4,5,T406_36,1,4,36,T407_36,4.0,T408_36a,2103.0,TC04x36,false,TC04,1,1
11498,2,13288,high,4,3,T406_36,1,4,36,T407_36,1.0,T408_36a,1871.0,TC04x36,true,TC04,1,1
11499,2,71557,high,4,4,T406_36,1,4,36,T407_36,5.0,T408_36a,678.0,TC04x36,true,TC04,1,1
11500,2,46129,high,4,4,T406_36,1,4,36,T407_36,2.0,T408_36a,953.0,TC04x36,true,TC04,1,1
11501,1,60256,low,4,1,T406_36,1,4,36,T407_36,2.0,T408_36a,898.0,TC04x36,true,TC04,1,1
11502,3,33261,control,4,7,T406_36,1,4,36,T407_36,3.0,T408_36a,3479.0,TC04x36,true,TC04,1,1
11503,1,9167,low,4,2,T406_36,1,4,36,T407_36,4.0,T408_36a,1639.0,TC04x36,true,TC04,1,1
11504,3,87410,control,4,5,T406_36,1,4,36,T407_36,5.0,T408_36a,595.0,TC04x36,true,TC04,1,1
11505,1,14130,low,4,1,T406_36,1,4,36,T407_36,3.0,T408_36a,1181.0,TC04x36,false,TC04,1,1
11506,3,5734,control,4,6,T406_36,1,4,36,T407_36,5.0,T408_36a,570.0,TC04x36,false,TC04,1,1
11507,2,2996,high,4,3,T406_36,1,4,36,T407_36,1.0,T408_36a,1857.0,TC04x36,true,TC04,1,1
11508,3,94855,control,4,7,T406_36,0,4,36,T407_36,4.0,T408_36a,3012.0,TC04x36,true,TC04,1,0
11509,1,90223,low,4,1,T406_36,1,4,36,T407_36,6.0,T408_36a,2195.0,TC04x36,true,TC04,1,1
11510,2,51291,high,4,3,T406_36,1,4,36,T407_36,6.0,T408_36a,1776.0,TC04x36,true,TC04,1,1
11511,1,75106,low,4,2,T406_37,0,4,37,T407_37,5.0,T408_37a,4020.0,TC04x37,true,TC04,1,0
11512,2,74932,high,4,3,T406_37,1,4,37,T407_37,5.0,T408_37a,1680.0,TC04x37,false,TC04,1,1
11513,3,5478,control,4,5,T406_37,1,4,37,T407_37,6.0,T408_37a,1127.0,TC04x37,false,TC04,1,1
11514,1,63932,low,4,1,T406_37,1,4,37,T407_37,6.0,T408_37a,2012.0,TC04x37,true,TC04,1,1
11515,3,82698,control,4,7,T406_37,1,4,37,T407_37,5.0,T408_37a,2069.0,TC04x37,true,TC04,1,1
11516,1,52521,low,4,1,T406_37,1,4,37,T407_37,3.0,T408_37a,772.0,TC04x37,true,TC04,1,1
11517,2,70244,high,4,4,T406_37,0,4,37,T407_37,1.0,T408_37a,1544.0,TC04x37,true,TC04,1,0
11518,3,49386,control,4,6,T406_37,1,4,37,T407_37,4.0,T408_37a,394.0,TC04x37,true,TC04,1,1
11519,2,13903,high,4,4,T406_37,0,4,37,T407_37,3.0,T408_37a,2254.0,TC04x37,true,TC04,1,0
11520,2,87419,high,4,3,T406_37,1,4,37,T407_37,3.0,T408_37a,1711.0,TC04x37,true,TC04,1,1
11521,1,9930,low,4,2,T406_37,0,4,37,T407_37,6.0,T408_37a,1144.0,TC04x37,true,TC04,1,0
11522,3,67916,control,4,6,T406_37,1,4,37,T407_37,4.0,T408_37a,3017.0,TC04x37,true,TC04,1,1
11523,3,93464,control,4,7,T406_37,0,4,37,T407_37,3.0,T408_37a,1391.0,TC04x37,true,TC04,1,0
11524,2,57255,high,4,3,T406_37,0,4,37,T407_37,2.0,T408_37a,656.0,TC04x37,false,TC04,1,0
11525,1,44936,low,4,1,T406_37,0,4,37,T407_37,5.0,T408_37a,1154.0,TC04x37,true,TC04,1,0
11526,3,85008,control,4,6,T406_37,1,4,37,T407_37,6.0,T408_37a,2916.0,TC04x37,true,TC04,1,1
11527,2,84340,high,4,4,T406_37,1,4,37,T407_37,5.0,T408_37a,2266.0,TC04x37,false,TC04,1,1
11528,3,36761,control,4,5,T406_37,0,4,37,T407_37,2.0,T408_37a,1741.0,TC04x37,true,TC04,1,0
11529,2,3292,high,4,4,T406_37,1,4,37,T407_37,4.0,T408_37a,804.0,TC04x37,false,TC04,1,1
11530,1,89598,low,4,2,T406_37,0,4,37,T407_37,2.0,T408_37a,672.0,TC04x37,true,TC04,1,0
11531,1,554,low,4,1,T406_37,1,4,37,T407_37,6.0,T408_37a,5627.0,TC04x37,true,TC04,1,1
11532,2,80530,high,4,4,T406_37,1,4,37,T407_37,6.0,T408_37a,3145.0,TC04x37,true,TC04,1,1
11533,3,60207,control,4,5,T406_37,0,4,37,T407_37,4.0,T408_37a,1726.0,TC04x37,true,TC04,1,0
11534,1,82819,low,4,1,T406_37,1,4,37,T407_37,6.0,T408_37a,1504.0,TC04x37,true,TC04,1,1
11535,2,16092,high,4,4,T406_37,1,4,37,T407_37,6.0,T408_37a,1536.0,TC04x37,true,TC04,1,1
11536,1,32121,low,4,1,T406_37,0,4,37,T407_37,5.0,T408_37a,3608.0,TC04x37,true,TC04,1,0
11537,1,43986,low,4,1,T406_37,1,4,37,T407_37,6.0,T408_37a,1192.0,TC04x37,true,TC04,1,1
11538,3,18059,control,4,6,T406_37,1,4,37,T407_37,6.0,T408_37a,2802.0,TC04x37,false,TC04,1,1
11539,1,89047,low,4,1,T406_37,1,4,37,T407_37,6.0,T408_37a,1847.0,TC04x37,false,TC04,1,1
11540,3,75365,control,4,5,T406_37,1,4,37,T407_37,4.0,T408_37a,1992.0,TC04x37,true,TC04,1,1
